id,student_id,course_id,course_grade
31945,648,POWER ELECTRONICS,7
31946,648,DESIGN PROJECT,7
31947,648,ENGLISH LITERARY FORMS & MOV.,5
31948,648,DISCRETE MATHEMATICS,5
31949,648,PRINCIPLES OF MANAGEMENT,5
31950,648,PRACTICE SCHOOL I,10
31951,649,BIOLOGY LABORATORY,8
31952,649,GENERAL BIOLOGY,5
31953,649,ENGINEERING GRAPHICS,7
31954,649,THERMODYNAMICS,2
31955,649,TECHNICAL REPORT WRITING,5
31956,649,COMPUTER PROGRAMMING,2
31957,649,MATHEMATICS I,4
31958,649,PRINCIPLES OF ECONOMICS,4
31959,649,ELECTRICAL MACHINES,6
31960,649,ELECTROMAGNETIC THEO,2
31961,649,ELECTRONIC DEVICES,5
31962,649,DIGITAL DESIGN,4
31963,649,DISASTER AND DEVELOPMENT,6
31964,649,MATHEMATICS III,5
31965,649,NEURAL NET & FUZZY LOGIC,9
31966,649,COMMUNICATION NETWORKS,7
31967,649,INTERNATIONAL BUSINESS,7
31968,649,POWER SYSTEMS,8
31969,649,ANALOG & DIGIT VLSI DES,10
31970,649,INTERNET OF THINGS,7
31971,649,DIGITAL IMAGE PROCESSING,8
31972,649,OPTIMIZATION,6
31973,649,PRACTICE SCHOOL II,10
31974,649,CHEMISTRY LABORATORY,9
31975,649,GENERAL CHEMISTRY,5
31976,649,ELECTRICAL SCIENCES,5
31977,649,MATHEMATICS II,5
31978,649,PROBABILITY & STATISTICS,4
31979,649,WORKSHOP PRACTICE,7
31980,649,PHYSICS LABORATORY,8
31981,649,MECH OSCILLATIONS & WAVE,4
31982,649,ENVIRONMENTAL STUDIES,7
31983,649,MICROPROC & INTERFACING,5
31984,649,CONTROL SYSTEMS,5
31985,649,SIGNALS & SYSTEMS,6
31986,649,MICROELECTRONIC CIRCUITS,6
31987,649,CONTROL SYSTEMS LABORATORY,10
31988,649,ELEC & ELECTRONIC CIRCUITS LAB,10
31989,649,INTRODUCTION TO PHONOLOGY,7
31990,649,CRYPTOGRAPHY,8
31991,649,OBJECT ORIENTED PROG,8
31992,649,OPERATING SYSTEMS,7
31993,649,COMMUNICATION SYSTEMS,7
31994,649,ANALOG ELECTRONICS,7
31995,649,POWER ELECTRONICS,7
31996,649,DISCRETE MATHEMATICS,7
31997,649,MOD POLITICAL CONCEPTS,5
31998,649,COMPARATIVE INDIAN LIT,7
31999,649,POST COLONIAL LITERATURE,7
32000,649,URBAN POLICY AND GOVERNANCE,7
32001,649,PRACTICE SCHOOL I,10
32002,650,BIOLOGY LABORATORY,10
32003,650,GENERAL BIOLOGY,7
32004,650,ENGINEERING GRAPHICS,8
32005,650,THERMODYNAMICS,8
32006,650,TECHNICAL REPORT WRITING,9
32007,650,COMPUTER PROGRAMMING,8
32008,650,MATHEMATICS I,8
32009,650,ELECTRICAL MACHINES,8
32010,650,ELECTROMAGNETIC THEO,7
32011,650,ELECTRONIC DEVICES,8
32012,650,DIGITAL DESIGN,6
32013,650,PUBLIC POLICY,10
32014,650,MATHEMATICS III,8
32015,650,PRINCIPLES OF MANAGEMENT,9
32016,650,DATA STRUCTURES & ALGO,8
32017,650,INFORMATION RETRIEVAL,8
32018,650,ECONOMETRIC METHODS,7
32019,650,POWER SYSTEMS,9
32020,650,ANALOG & DIGIT VLSI DES,8
32021,650,DIGITAL IMAGE PROCESSING,9
32022,650,INTRO TO GLOBALIZATION,8
32023,650,OPTIMIZATION,8
32024,650,INTERNET OF THINGS,8
32025,650,DERIVATIVES &  RISK MGMT,10
32026,650,SECUR ANAL & PORTFOL MGT,10
32027,650,CULTURAL STUDIES,7
32028,650,CHEMISTRY LABORATORY,9
32029,650,GENERAL CHEMISTRY,7
32030,650,ELECTRICAL SCIENCES,6
32031,650,MATHEMATICS II,6
32032,650,PROBABILITY & STATISTICS,6
32033,650,WORKSHOP PRACTICE,7
32034,650,PHYSICS LABORATORY,10
32035,650,MECH OSCILLATIONS & WAVE,6
32036,650,ENVIRONMENTAL STUDIES,7
32037,650,MICROPROC & INTERFACING,7
32038,650,CONTROL SYSTEMS,7
32039,650,SIGNALS & SYSTEMS,8
32040,650,MICROELECTRONIC CIRCUITS,6
32041,650,CONTROL SYSTEMS LABORATORY,7
32042,650,URBAN POLICY AND GOVERNANCE,9
32043,650,DISCRETE MATHEMATICS,8
32044,650,CRYPTOGRAPHY,7
32045,650,OBJECT ORIENTED PROG,7
32046,650,OPERATING SYSTEMS,7
32047,650,COMMUNICATION SYSTEMS,7
32048,650,ANALOG ELECTRONICS,7
32049,650,POWER ELECTRONICS,7
32050,650,MECH OSCILLATIONS & WAVE,9
32051,650,PRACTICE SCHOOL II,10
32052,650,PRACTICE SCHOOL I,10
32053,651,CHEMISTRY LABORATORY,10
32054,651,GENERAL CHEMISTRY,7
32055,651,ELECTRICAL SCIENCES,8
32056,651,MATHEMATICS I,6
32057,651,WORKSHOP PRACTICE,9
32058,651,PHYSICS LABORATORY,10
32059,651,MECH OSCILLATIONS & WAVE,7
32060,651,ENVIRONMENTAL STUDIES,7
32061,651,HUM THEO OF SC & TECH,8
32062,651,ELECTRONIC DEVICES,6
32063,651,PRINCIPLES OF ECONOMICS,8
32064,651,FUNDA OF FIN AND ACCOUNT,8
32065,651,MATHEMATIC & STAT METHOD,8
32066,651,ECONOMIC ENV OF BUSINESS,7
32067,651,MATHEMATICS III,7
32068,651,ELECTROMAGNETIC THEORY,9
32069,651,DIGITAL DESIGN,8
32070,651,CONTROL SYSTEMS,9
32071,651,SIGNALS & SYSTEMS,9
32072,651,INTERNATIONAL ECONOMICS,7
32073,651,MONEY BANK & FIN MARKETS,8
32074,651,ISSUES IN ECONOMIC DEV,8
32075,651,SECUR ANAL & PORTFOL MGT,8
32076,651,COMMUNICATION SYSTEMS,7
32077,651,EM FIELDS & MICRO ENGG,7
32078,651,DIGITAL SIGNAL PROCESS,7
32079,651,BUSS ANAL & VALUATION,10
32080,651,PROJECT APPRAISAL,9
32081,651,INTERNET OF THINGS,8
32082,651,FINANCIAL RISK ANALYTICS & M,8
32083,651,PRACTICE SCHOOL II,10
32084,651,BIOLOGY LABORATORY,10
32085,651,GENERAL BIOLOGY,8
32086,651,ENGINEERING GRAPHICS,10
32087,651,THERMODYNAMICS,6
32088,651,TECHNICAL REPORT WRITING,8
32089,651,COMPUTER PROGRAMMING,8
32090,651,MATHEMATICS II,8
32091,651,PROBABILITY & STATISTICS,8
32092,651,ECONOMETRIC METHODS,7
32093,651,MICROECONOMICS,8
32094,651,MACROECONOMICS,8
32095,651,ECONOMIC OF GROWTH & DEV,7
32096,651,DERIVATIVES &  RISK MGMT,9
32097,651,INTRODUCTION TO CRITICAL PEDAG,7
32098,651,POST COLONIAL LITERATURE,7
32099,651,PRINCIPLES OF MANAGEMENT,9
32100,651,ELECTRICAL MACHINES,7
32101,651,MICROPROC & INTERFACING,10
32102,651,MICROELECTRONIC CIRCUITS,7
32103,651,FINANCIAL MANAGEMENT,10
32104,651,PUBLIC FIN THEO & POLICY,7
32105,651,APPLIED ECONOMETRICS,9
32106,651,ECONOMIC ANAL OF PUB POL,7
32107,651,CONTROL SYSTEMS LABORATORY,10
32108,651,OBJECT ORIENTED PROG,7
32109,651,OPERATING SYSTEMS,8
32110,651,ANALOG ELECTRONICS,7
32111,651,COMMUNICATION NETWORKS,8
32112,651,INFO THEORY & CODING,7
32113,651,STUDY PROJECT,10
32114,651,PRACTICE SCHOOL II,10
32115,651,PRACTICE SCHOOL I,10
32116,652,CHEMISTRY LABORATORY,9
32117,652,GENERAL CHEMISTRY,5
32118,652,ELECTRICAL SCIENCES,5
32119,652,MATHEMATICS I,5
32120,652,WORKSHOP PRACTICE,7
32121,652,PHYSICS LABORATORY,10
32122,652,MECH OSCILLATIONS & WAVE,5
32123,652,ENVIRONMENTAL STUDIES,7
32124,652,HUM THEO OF SC & TECH,5
32125,652,COMPARATIVE INDIAN LIT,7
32126,652,MATHEMATICS III,6
32127,652,MECHANICS OF SOLIDS,5
32128,652,FLUID MECHANICS,6
32129,652,MATERIALS SCIENCE & ENGG,6
32130,652,APPLIED THERMODYNAMICS,6
32131,652,MECHANICAL ENGG LAB,7
32132,652,FUNDA OF FIN AND ACCOUNT,7
32133,652,BUSS ANAL & VALUATION,8
32134,652,DERIVATIVES &  RISK MGMT,8
32135,652,SECUR ANAL & PORTFOL MGT,8
32136,652,ADV MECHANICS OF SOLIDS,9
32137,652,COMPUTER AIDED DESIGN,8
32138,652,MECHANICAL VIBRATIONS,8
32139,652,COMPUTER AIDED MANUFACT,8
32140,652,PRACTICE SCHOOL II,10
32141,652,BIOLOGY LABORATORY,8
32142,652,GENERAL BIOLOGY,6
32143,652,ENGINEERING GRAPHICS,6
32144,652,THERMODYNAMICS,5
32145,652,TECHNICAL REPORT WRITING,5
32146,652,COMPUTER PROGRAMMING,4
32147,652,MATHEMATICS II,5
32148,652,PROBABILITY & STATISTICS,5
32149,652,PRINCIPLES OF ECONOMICS,7
32150,652,INTRO TO MASS COMM,7
32151,652,HUMAN RESOURCE DEVELOP,7
32152,652,MACHINE DESIGN & DRAWING,6
32153,652,IC ENGINES,7
32154,652,PRODUCTION TECHNIQUES I,7
32155,652,KIN & DYN OF MACHINES,6
32156,652,WIND ENERGY,5
32157,652,FINANCIAL MANAGEMENT,8
32158,652,DISASTER AND DEVELOPMENT,7
32159,652,HEAT TRANSFER,7
32160,652,PRODUCTION TECHNIQUES II,7
32161,652,PRIMEMOVERS & FLUID MACH,9
32162,652,ENGINEERING OPTIMIZATION,8
32163,652,COMBUSTION,7
32164,652,AUTOMOTIVE TECHNOLOGY,7
32165,652,PRACTICE SCHOOL I,10
32166,653,BIOLOGY LABORATORY,10
32167,653,GENERAL BIOLOGY,7
32168,653,ENGINEERING GRAPHICS,10
32169,653,THERMODYNAMICS,7
32170,653,TECHNICAL REPORT WRITING,10
32171,653,COMPUTER PROGRAMMING,10
32172,653,MATHEMATICS I,5
32173,653,PRINCIPLES OF ECONOMICS,6
32174,653,ELECTRICAL MACHINES,7
32175,653,ELECTROMAGNETIC THEO,7
32176,653,ELECTRONIC DEVICES,7
32177,653,DIGITAL DESIGN,7
32178,653,BUSINESS COMMUNICATION,10
32179,653,MATHEMATICS III,8
32180,653,GAME THEORY AND ITS APPLICATIO,8
32181,653,POWER SYSTEMS,8
32182,653,ANALOG & DIGIT VLSI DES,9
32183,653,INTERNET OF THINGS,10
32184,653,DIGITAL IMAGE PROCESSING,7
32185,653,OPTIMIZATION,7
32186,653,DESIGN PROJECT,10
32187,653,INTRODUCTION TO DISABILITY STU,7
32188,653,DISASTER AND DEVELOPMENT,7
32189,653,NUMBER THEORY,7
32190,653,CHEMISTRY LABORATORY,10
32191,653,GENERAL CHEMISTRY,6
32192,653,ELECTRICAL SCIENCES,6
32193,653,MATHEMATICS II,5
32194,653,PROBABILITY & STATISTICS,7
32195,653,WORKSHOP PRACTICE,9
32196,653,PHYSICS LABORATORY,10
32197,653,MECH OSCILLATIONS & WAVE,8
32198,653,ENVIRONMENTAL STUDIES,7
32199,653,HUM THEO OF SC & TECH,7
32200,653,MICROPROC & INTERFACING,8
32201,653,CONTROL SYSTEMS,9
32202,653,SIGNALS & SYSTEMS,8
32203,653,MICROELECTRONIC CIRCUITS,7
32204,653,CONTROL SYSTEMS LABORATORY,10
32205,653,ELEC & ELECTRONIC CIRCUITS LAB,10
32206,653,DEVELOPMENT ECONOMICS,6
32207,653,CRYPTOGRAPHY,7
32208,653,OBJECT ORIENTED PROG,9
32209,653,OPERATING SYSTEMS,10
32210,653,COMMUNICATION SYSTEMS,7
32211,653,ANALOG ELECTRONICS,7
32212,653,POWER ELECTRONICS,8
32213,653,DISCRETE MATHEMATICS,7
32214,653,PRACTICE SCHOOL II,10
32215,653,PRACTICE SCHOOL I,10
32216,654,CHEMISTRY LABORATORY,9
32217,654,GENERAL CHEMISTRY,8
32218,654,ELECTRICAL SCIENCES,8
32219,654,MATHEMATICS I,8
32220,654,WORKSHOP PRACTICE,8
32221,654,PHYSICS LABORATORY,10
32222,654,MECH OSCILLATIONS & WAVE,10
32223,654,ENVIRONMENTAL STUDIES,7
32224,654,HUM THEO OF SC & TECH,7
32225,654,MATHEMATICS III,8
32226,654,MECHANICS OF SOLIDS,10
32227,654,FLUID MECHANICS,10
32228,654,MATERIALS SCIENCE & ENGG,9
32229,654,APPLIED THERMODYNAMICS,10
32230,654,MECHANICAL ENGG LAB,10
32231,654,CONTROL SYSTEMS,9
32232,654,STUDY PROJECT,10
32233,654,ADV MECHANICS OF SOLIDS,9
32234,654,COMPUTER AIDED DESIGN,9
32235,654,MECHANICAL VIBRATIONS,9
32236,654,INDUSTRY 4.0 IN MANUFACTURING,10
32237,654,MECHATRONICS & AUTOMAT,7
32238,654,BUSINESS COMMUNICATION,8
32239,654,SRIMAD BHAGAVAD GITA,8
32240,654,ADDITIVE MANUFACTURING,8
32241,654,BIOLOGY LABORATORY,10
32242,654,GENERAL BIOLOGY,7
32243,654,ENGINEERING GRAPHICS,10
32244,654,THERMODYNAMICS,7
32245,654,TECHNICAL REPORT WRITING,7
32246,654,COMPUTER PROGRAMMING,6
32247,654,MATHEMATICS II,8
32248,654,PROBABILITY & STATISTICS,8
32249,654,PRINCIPLES OF ECONOMICS,8
32250,654,FUNDA OF FIN AND ACCOUNT,7
32251,654,SRIMAD BHAGAVAD GITA,7
32252,654,MACHINE DESIGN & DRAWING,8
32253,654,IC ENGINES,10
32254,654,PRODUCTION TECHNIQUES I,10
32255,654,KIN & DYN OF MACHINES,10
32256,654,ENGINEERING OPTIMIZATION,8
32257,654,HEAT TRANSFER,9
32258,654,PRODUCTION TECHNIQUES II,10
32259,654,PRIMEMOVERS & FLUID MACH,9
32260,654,DESIGN PROJECT,10
32261,654,LEAN MANUFACTURING,9
32262,654,SUPPLY CHAIN MANAGEMENT,10
32263,654,PRACTICE SCHOOL II,10
32264,654,PRACTICE SCHOOL I,10
32265,655,CHEMISTRY LABORATORY,10
32266,655,GENERAL CHEMISTRY,7
32267,655,ELECTRICAL SCIENCES,8
32268,655,MATHEMATICS I,7
32269,655,WORKSHOP PRACTICE,9
32270,655,PHYSICS LABORATORY,10
32271,655,MECH OSCILLATIONS & WAVE,7
32272,655,"SCIENCE,TECH & MODERNITY",8
32273,655,ENVIRONMENTAL STUDIES,7
32274,655,INTRODUCTORY PHILOSOPHY,7
32275,655,MATHEMATICS III,8
32276,655,MECHANICS OF SOLIDS,7
32277,655,FLUID MECHANICS,7
32278,655,MATERIALS SCIENCE & ENGG,7
32279,655,APPLIED THERMODYNAMICS,7
32280,655,MECHANICAL ENGG LAB,8
32281,655,NEURAL NET & FUZZY LOGIC,7
32282,655,ARTIFICIAL INTELLIGENCE FOR RO,8
32283,655,CONTROL SYSTEMS,8
32284,655,ADV MECHANICS OF SOLIDS,7
32285,655,COMPUTER AIDED DESIGN,8
32286,655,MECHANICAL VIBRATIONS,8
32287,655,DESIGN PROJECT,9
32288,655,MECHATRONICS & AUTOMAT,8
32289,655,PRACTICE SCHOOL II,10
32290,655,BIOLOGY LABORATORY,9
32291,655,GENERAL BIOLOGY,7
32292,655,ENGINEERING GRAPHICS,9
32293,655,THERMODYNAMICS,7
32294,655,TECHNICAL REPORT WRITING,7
32295,655,COMPUTER PROGRAMMING,6
32296,655,MATHEMATICS II,8
32297,655,PROBABILITY & STATISTICS,7
32298,655,LITERARY CRITICISM,7
32299,655,INDUS INSTRUMENT & CONT,7
32300,655,MACHINE DESIGN & DRAWING,8
32301,655,IC ENGINES,9
32302,655,PRODUCTION TECHNIQUES I,8
32303,655,KIN & DYN OF MACHINES,9
32304,655,PRINCIPLES OF MANAGEMENT,7
32305,655,ROBOTICS,8
32306,655,MODERN CONTROL SYSTEMS,10
32307,655,HEAT TRANSFER,7
32308,655,PRODUCTION TECHNIQUES II,7
32309,655,PRIMEMOVERS & FLUID MACH,7
32310,655,ENGINEERING OPTIMIZATION,7
32311,655,LABORATORY PROJECT,9
32312,655,SUSTAINABLE MANUFACTURING,7
32313,655,PRACTICE SCHOOL I,10
32314,656,BIOLOGY LABORATORY,10
32315,656,GENERAL BIOLOGY,7
32316,656,ENGINEERING GRAPHICS,9
32317,656,THERMODYNAMICS,5
32318,656,TECHNICAL REPORT WRITING,8
32319,656,COMPUTER PROGRAMMING,7
32320,656,MATHEMATICS I,5
32321,656,PRINCIPLES OF ECONOMICS,7
32322,656,ELECTRICAL MACHINES,8
32323,656,ELECTROMAGNETIC THEO,6
32324,656,ELECTRONIC DEVICES,6
32325,656,DIGITAL DESIGN,7
32326,656,CONTEMPORARY INDIA,6
32327,656,MATHEMATICS III,6
32328,656,NEURAL NET & FUZZY LOGIC,7
32329,656,POWER SYSTEMS,9
32330,656,ANALOG & DIGIT VLSI DES,9
32331,656,INTERNET OF THINGS,7
32332,656,DIGITAL IMAGE PROCESSING,9
32333,656,COMPARATIVE INDIAN LIT,6
32334,656,SCIENCE OF SUSTAINABLE HAPPINE,8
32335,656,OPTIMIZATION,6
32336,656,PRACTICE SCHOOL II,10
32337,656,CHEMISTRY LABORATORY,10
32338,656,GENERAL CHEMISTRY,6
32339,656,ELECTRICAL SCIENCES,6
32340,656,MATHEMATICS II,5
32341,656,PROBABILITY & STATISTICS,5
32342,656,WORKSHOP PRACTICE,9
32343,656,PHYSICS LABORATORY,9
32344,656,MECH OSCILLATIONS & WAVE,4
32345,656,ENVIRONMENTAL STUDIES,7
32346,656,MICROPROC & INTERFACING,7
32347,656,CONTROL SYSTEMS,6
32348,656,SIGNALS & SYSTEMS,8
32349,656,MICROELECTRONIC CIRCUITS,5
32350,656,CONTROL SYSTEMS LABORATORY,10
32351,656,ELEC & ELECTRONIC CIRCUITS LAB,10
32352,656,EFFECTIVE PUBLIC SPEAK,6
32353,656,SRIMAD BHAGAVAD GITA,9
32354,656,HUMAN COMP INTERACTION,7
32355,656,COMPUTER ARCHITECTURE,7
32356,656,OPERATING SYSTEMS,7
32357,656,STUDY PROJECT,9
32358,656,COMMUNICATION SYSTEMS,7
32359,656,ANALOG ELECTRONICS,7
32360,656,POWER ELECTRONICS,7
32361,656,PRACTICE SCHOOL I,10
32362,657,CHEMISTRY LABORATORY,9
32363,657,GENERAL CHEMISTRY,9
32364,657,ELECTRICAL SCIENCES,8
32365,657,MATHEMATICS I,9
32366,657,WORKSHOP PRACTICE,9
32367,657,PHYSICS LABORATORY,10
32368,657,MECH OSCILLATIONS & WAVE,7
32369,657,ENVIRONMENTAL STUDIES,7
32370,657,CONTEMPORARY INDIA,7
32371,657,MATHEMATICS III,7
32372,657,MECHANICS OF SOLIDS,9
32373,657,FLUID MECHANICS,7
32374,657,MATERIALS SCIENCE & ENGG,7
32375,657,APPLIED THERMODYNAMICS,9
32376,657,MECHANICAL ENGG LAB,8
32377,657,FOUNDATIONS OF DATA SCIENCE,7
32378,657,ARTIFICIAL INTELLIGENCE,8
32379,657,CONTROL SYSTEMS,8
32380,657,APPLIED STATISTICAL METHODS,7
32381,657,ADV MECHANICS OF SOLIDS,7
32382,657,COMPUTER AIDED DESIGN,6
32383,657,MECHANICAL VIBRATIONS,7
32384,657,DESIGN PROJECT,10
32385,657,SANKARA’S THOUGHTS,6
32386,657,APPLIED STATISTICAL METHODS,7
32387,657,SPECIAL PROJECTS,8
32388,657,BIOLOGY LABORATORY,9
32389,657,GENERAL BIOLOGY,8
32390,657,ENGINEERING GRAPHICS,10
32391,657,THERMODYNAMICS,9
32392,657,TECHNICAL REPORT WRITING,8
32393,657,COMPUTER PROGRAMMING,9
32394,657,MATHEMATICS II,8
32395,657,PROBABILITY & STATISTICS,9
32396,657,REMOTE SENS & IMAGE PROC,9
32397,657,INTRODUCTORY PHILOSOPHY,6
32398,657,COMPUTER GRAPHICS,9
32399,657,MACHINE DESIGN & DRAWING,8
32400,657,IC ENGINES,8
32401,657,PRODUCTION TECHNIQUES I,7
32402,657,KIN & DYN OF MACHINES,7
32403,657,PRINCIPLES OF MANAGEMENT,6
32404,657,ARTIFICIAL INTELLIGENCE FOR RO,10
32405,657,MACHINE LEARNING,9
32406,657,DESIGN PROJECT,10
32407,657,DATA MINING,9
32408,657,HEAT TRANSFER,9
32409,657,PRODUCTION TECHNIQUES II,9
32410,657,PRIMEMOVERS & FLUID MACH,7
32411,657,ENGINEERING OPTIMIZATION,9
32412,657,PRACTICE SCHOOL II,10
32413,657,PRACTICE SCHOOL I,10
32414,658,CHEMISTRY LABORATORY,9
32415,658,GENERAL CHEMISTRY,8
32416,658,ELECTRICAL SCIENCES,8
32417,658,MATHEMATICS I,5
32418,658,WORKSHOP PRACTICE,8
32419,658,PHYSICS LABORATORY,10
32420,658,MECH OSCILLATIONS & WAVE,8
32421,658,ENVIRONMENTAL STUDIES,7
32422,658,INTRO TO GENDER STUDIES,6
32423,658,HUM THEO OF SC & TECH,8
32424,658,MATHEMATICS III,7
32425,658,MECHANICS OF SOLIDS,8
32426,658,FLUID MECHANICS,7
32427,658,MATERIALS SCIENCE & ENGG,8
32428,658,APPLIED THERMODYNAMICS,9
32429,658,MECHANICAL ENGG LAB,8
32430,658,BUSS ANAL & VALUATION,9
32431,658,SECUR ANAL & PORTFOL MGT,10
32432,658,FINANCIAL MANAGEMENT,9
32433,658,FINANCIAL RISK ANALYTICS & M,7
32434,658,ADV MECHANICS OF SOLIDS,10
32435,658,COMPUTER AIDED DESIGN,9
32436,658,MECHANICAL VIBRATIONS,9
32437,658,ROCKET & SPACECRAFT PROP,9
32438,658,PRACTICE SCHOOL II,10
32439,658,BIOLOGY LABORATORY,9
32440,658,GENERAL BIOLOGY,7
32441,658,ENGINEERING GRAPHICS,10
32442,658,THERMODYNAMICS,6
32443,658,TECHNICAL REPORT WRITING,7
32444,658,COMPUTER PROGRAMMING,5
32445,658,MATHEMATICS II,6
32446,658,PROBABILITY & STATISTICS,6
32447,658,PRINCIPLES OF ECONOMICS,9
32448,658,FUNDA OF FIN AND ACCOUNT,9
32449,658,DERIVATIVES &  RISK MGMT,9
32450,658,CREATIVE WRITING,7
32451,658,MACHINE DESIGN & DRAWING,7
32452,658,IC ENGINES,7
32453,658,PRODUCTION TECHNIQUES I,7
32454,658,KIN & DYN OF MACHINES,7
32455,658,STUDY PROJECT,10
32456,658,HEAT TRANSFER,7
32457,658,PRODUCTION TECHNIQUES II,7
32458,658,PRIMEMOVERS & FLUID MACH,7
32459,658,ENGINEERING OPTIMIZATION,7
32460,658,SUPPLY CHAIN MANAGEMENT,7
32461,658,PROJECT APPRAISAL,10
32462,658,PUBLIC ADMINISTRATION,10
32463,658,PRACTICE SCHOOL I,10
32464,659,CHEMISTRY LABORATORY,10
32465,659,GENERAL CHEMISTRY,9
32466,659,ELECTRICAL SCIENCES,8
32467,659,MATHEMATICS I,7
32468,659,WORKSHOP PRACTICE,8
32469,659,PHYSICS LABORATORY,10
32470,659,MECH OSCILLATIONS & WAVE,10
32471,659,OBJECT ORIENTED PROG,7
32472,659,LOGIC IN COMPUTER SC,7
32473,659,DIGITAL DESIGN,7
32474,659,DISCR STRUC FOR COMP SCI,8
32475,659,PRINCIPLES OF ECONOMICS,7
32476,659,HUMAN RESOURCE DEVELOP,8
32477,659,MATHEMATICS III,7
32478,659,HUMAN COMP INTERACTION,8
32479,659,PRINCIPLES OF PROGG LANG,9
32480,659,COMPUTER ARCHITECTURE,9
32481,659,THEORY OF COMPUTATION,7
32482,659,OPERATING SYSTEMS,9
32483,659,MATHEMATIC & STAT METHOD,8
32484,659,GAME THEORY AND ITS APPLICATIO,7
32485,659,CRITI ANAL OF LIT & CINE,8
32486,659,CRIME AND NEW MEDIA,8
32487,659,BIOLOGY LABORATORY,10
32488,659,GENERAL BIOLOGY,8
32489,659,ENGINEERING GRAPHICS,8
32490,659,THERMODYNAMICS,7
32491,659,TECHNICAL REPORT WRITING,7
32492,659,COMPUTER PROGRAMMING,7
32493,659,MATHEMATICS II,8
32494,659,PROBABILITY & STATISTICS,9
32495,659,ENVIRONMENTAL STUDIES,7
32496,659,DATA STRUCTURES & ALGO,8
32497,659,DATABASE SYSTEMS,7
32498,659,MICROPROC & INTERFACING,8
32499,659,INTRODUCTION TO PHONOLOGY,8
32500,659,COMPUTER GRAPHICS,6
32501,659,PATTERN RECOGNITION,10
32502,659,COMPUTER NETWORKS,7
32503,659,COMPILER CONSTRUCTION,8
32504,659,DESIGN & ANAL OF ALGO,8
32505,659,ARTIFICIAL INTELLIGENCE,7
32506,659,DATA MINING,10
32507,659,NONLINEAR OPTIMIZATION,9
32508,659,PRACTICE SCHOOL II,10
32509,659,PRACTICE SCHOOL I,10
32510,660,CHEMISTRY LABORATORY,9
32511,660,GENERAL CHEMISTRY,6
32512,660,ELECTRICAL SCIENCES,7
32513,660,MATHEMATICS I,8
32514,660,WORKSHOP PRACTICE,8
32515,660,PHYSICS LABORATORY,10
32516,660,MECH OSCILLATIONS & WAVE,4
32517,660,"SCIENCE,TECH & MODERNITY",7
32518,660,PHYSICAL CHEMISTRY I,5
32519,660,ORGANIC CHEMISTRY I,6
32520,660,PHYSICAL CHEMISTRY II,6
32521,660,INORGANIC CHEMISTRY I,6
32522,660,HUMAN RESOURCE DEVELOP,6
32523,660,MATHEMATICS III,8
32524,660,ELECTROMAGNETIC THEO I,6
32525,660,ORGANIC CHEMISTRY III,7
32526,660,PHYSICAL CHEMISTRY IV,7
32527,660,SOLID STATE CHEMISTRY,5
32528,660,ORGANIC CHEMISTRY IV,7
32529,660,ELECTRONIC DEVICES,8
32530,660,DIGITAL DESIGN,7
32531,660,CONTROL SYSTEMS,6
32532,660,SIGNALS & SYSTEMS,6
32533,660,LABORATORY PROJECT,9
32534,660,BUSS ANAL & VALUATION,6
32535,660,FPGA BASED SYS DESG LAB,7
32536,660,DIGITAL SIGNAL PROCESS,8
32537,660,FINANCIAL MANAGEMENT,6
32538,660,ELECTRO INST & INST TECH,7
32539,660,TRANSD & MEASUREMENT TEC,9
32540,660,ANALOG & DIGIT VLSI DES,7
32541,660,PRACTICE SCHOOL II,10
32542,660,BIOLOGY LABORATORY,8
32543,660,GENERAL BIOLOGY,7
32544,660,ENGINEERING GRAPHICS,9
32545,660,THERMODYNAMICS,8
32546,660,TECHNICAL REPORT WRITING,7
32547,660,COMPUTER PROGRAMMING,7
32548,660,MATHEMATICS II,7
32549,660,PROBABILITY & STATISTICS,6
32550,660,ENVIRONMENTAL STUDIES,7
32551,660,INORGANIC CHEMISTRY II,6
32552,660,CHEMICAL EXPER I,8
32553,660,ORGANIC CHEMISTRY II,6
32554,660,PHYSICAL CHEMISTRY III,6
32555,660,PRINCIPLES OF ECONOMICS,7
32556,660,INTRODUCTION TO CRITICAL PEDAG,5
32557,660,SRIMAD BHAGAVAD GITA,6
32558,660,INSTRU METHODS OF ANAL,7
32559,660,CHEMICAL EXPER II,7
32560,660,INORGANIC CHEMISTRY III,7
32561,660,LABORATORY PROJECT,9
32562,660,ELECTRICAL MACHINES,7
32563,660,MICROPROC & INTERFACING,7
32564,660,MICROELECTRONIC CIRCUITS,7
32565,660,STUDY PROJECT,9
32566,660,OPERATING SYSTEMS,7
32567,660,CONTROL SYSTEMS LABORATORY,8
32568,660,INTERNET OF THINGS,7
32569,660,DIGITAL IMAGE PROCESSING,8
32570,660,ANALOG ELECTRONICS,6
32571,660,POWER ELECTRONICS,7
32572,660,INDUS INSTRUMENT & CONT,6
32573,660,PRACTICE SCHOOL II,10
32574,660,PRACTICE SCHOOL I,10
32575,660,FUNDA OF FIN AND ACCOUNT,9
32576,660,DERIVATIVES &  RISK MGMT,8
32577,660,SECUR ANAL & PORTFOL MGT,8
32578,661,CHEMISTRY LABORATORY,9
32579,661,GENERAL CHEMISTRY,9
32580,661,ELECTRICAL SCIENCES,9
32581,661,MATHEMATICS I,8
